MODEL	EPOCH	TIMESTAMP	BAD_EPOCHS	LEARNING_RATE	TRAIN_LOSS	DEV_LOSS	DEV_PRECISION	DEV_RECALL	DEV_F1
finbert-ner	59	19:46:06	3	0.0500	1.83915358294481	1.7578742504119873	0.7970	0.8189	0.8078
finbert-ner	60	19:47:37	4	0.0500	1.8267880025899634	1.7694969177246094	0.7987	0.8188	0.8086
finbert-ner	61	19:49:16	1	0.0250	1.8232439336536814	1.7560080289840698	0.7989	0.8211	0.8098
finbert-ner	62	19:50:48	2	0.0250	1.8036422257153493	1.7419708967208862	0.8015	0.8185	0.8100
finbert-ner	63	19:52:19	3	0.0250	1.8075097881772983	1.7407259941101074	0.8001	0.8195	0.8097
finbert-ner	64	19:53:51	0	0.0250	1.8056027311948861	1.7379449605941772	0.8022	0.8193	0.8107
finbert-ner	65	19:55:22	1	0.0250	1.7999242941538494	1.7386133670806885	0.7990	0.8199	0.8093
finbert-ner	66	19:56:54	2	0.0250	1.7895926566993665	1.751798152923584	0.7973	0.8215	0.8092
finbert-ner	67	19:58:25	3	0.0250	1.7800860509932417	1.7480580806732178	0.7993	0.8222	0.8106
finbert-ner	68	20:00:05	0	0.0250	1.7832013068708983	1.7277134656906128	0.8032	0.8190	0.8110
finbert-ner	69	20:01:37	0	0.0250	1.7804102965121	1.7243361473083496	0.8046	0.8177	0.8111
finbert-ner	70	20:03:09	0	0.0250	1.7838249124071133	1.7353543043136597	0.8015	0.8209	0.8111
finbert-ner	71	20:04:41	0	0.0250	1.7703340653353516	1.7372088432312012	0.8014	0.8237	0.8124
finbert-ner	72	20:06:13	1	0.0250	1.7690998465759948	1.7375023365020752	0.7989	0.8233	0.8109
finbert-ner	73	20:07:45	2	0.0250	1.7622464100519817	1.7416143417358398	0.7993	0.8220	0.8105
finbert-ner	74	20:09:23	3	0.0250	1.7698304023382798	1.7439439296722412	0.7985	0.8234	0.8108
finbert-ner	75	20:10:54	4	0.0250	1.7630826617186923	1.7396714687347412	0.7984	0.8212	0.8096
finbert-ner	76	20:12:25	1	0.0125	1.7549379179312747	1.7335680723190308	0.7995	0.8221	0.8106
finbert-ner	77	20:13:56	2	0.0125	1.755023109088154	1.7373735904693604	0.7991	0.8242	0.8115
finbert-ner	78	20:15:27	3	0.0125	1.74795415491428	1.7312164306640625	0.7996	0.8235	0.8114
finbert-ner	79	20:16:58	4	0.0125	1.7563831408818562	1.7319960594177246	0.8023	0.8214	0.8117
finbert-ner	80	20:18:36	1	0.0063	1.7407257481940888	1.7294437885284424	0.8008	0.8228	0.8117
finbert-ner	81	20:20:07	2	0.0063	1.7376079551828731	1.7357842922210693	0.7994	0.8238	0.8114
finbert-ner	82	20:21:38	3	0.0063	1.7409156905780048	1.742698073387146	0.7978	0.8245	0.8109
finbert-ner	83	20:23:09	4	0.0063	1.746182050345079	1.7309799194335938	0.8004	0.8240	0.8120
finbert-ner	84	20:24:40	1	0.0031	1.7348656167024337	1.7298974990844727	0.8006	0.8235	0.8119
finbert-ner	85	20:26:11	2	0.0031	1.7404318313178777	1.7350521087646484	0.7996	0.8245	0.8118
finbert-ner	86	20:27:49	3	0.0031	1.7302658782815032	1.7383941411972046	0.7988	0.8240	0.8112
finbert-ner	87	20:29:20	4	0.0031	1.7322713526539832	1.7356033325195312	0.7999	0.8242	0.8118
finbert-ner	88	20:30:51	1	0.0016	1.7376767112024176	1.7376861572265625	0.7984	0.8245	0.8112
finbert-ner	89	20:32:22	2	0.0016	1.729530579638931	1.7337453365325928	0.7999	0.8242	0.8119
finbert-ner	90	20:33:53	3	0.0016	1.726512391612215	1.734721064567566	0.7991	0.8241	0.8114
finbert-ner	91	20:35:24	4	0.0016	1.734486255255885	1.7350597381591797	0.7996	0.8242	0.8117
finbert-ner	92	20:36:56	1	0.0008	1.7304873631435371	1.7348082065582275	0.7991	0.8241	0.8114
finbert-ner	93	20:38:34	2	0.0008	1.7317657350744091	1.732444167137146	0.7997	0.8240	0.8117
finbert-ner	94	20:40:06	3	0.0008	1.7358856516064338	1.7313735485076904	0.8000	0.8239	0.8118
finbert-ner	95	20:41:37	4	0.0008	1.740066335636115	1.7345473766326904	0.7995	0.8244	0.8118
finbert-ner	96	20:43:09	1	0.0004	1.7346908671301116	1.7336885929107666	0.7996	0.8243	0.8117
finbert-ner	97	20:44:39	2	0.0004	1.7314053384013146	1.7317107915878296	0.7999	0.8238	0.8117
finbert-ner	98	20:46:10	3	0.0004	1.7355176652752378	1.7311336994171143	0.8001	0.8237	0.8117
finbert-ner	99	20:47:49	4	0.0004	1.7387968309270512	1.731277346611023	0.8001	0.8237	0.8117
finbert-ner	100	20:49:20	1	0.0002	1.7369950304991044	1.732293963432312	0.7997	0.8239	0.8116
flair-ner	1	18:19:08	0	0.1000	6.884241975909802	20.869796752929688	0.0000	0.0000	0.0000
flair-ner	2	18:21:43	0	0.1000	3.831682121978616	2.859104633331299	0.7872	0.6369	0.7041
flair-ner	3	18:24:19	0	0.1000	3.059239592192308	2.219329833984375	0.7743	0.7611	0.7676
flair-ner	4	18:26:54	0	0.1000	2.714172322795076	2.0682616233825684	0.7649	0.7945	0.7794
flair-ner	5	18:29:36	0	0.1000	2.4958101406037434	1.928442358970642	0.7804	0.7987	0.7894
flair-ner	6	18:32:09	0	0.1000	2.3466987913509585	1.8728978633880615	0.7800	0.8210	0.8000
flair-ner	7	18:34:45	0	0.1000	2.234566252561485	1.746504306793213	0.8026	0.8058	0.8042
flair-ner	8	18:37:19	0	0.1000	2.1405907531954207	1.6829566955566406	0.8015	0.8178	0.8096
flair-ner	9	18:39:55	0	0.1000	2.0588016093901866	1.6978025436401367	0.7849	0.8381	0.8106
flair-ner	10	18:42:30	0	0.1000	1.9988070197825163	1.5875818729400635	0.8109	0.8310	0.8208
flair-ner	11	18:45:04	1	0.1000	1.939017245979429	1.575753927230835	0.8179	0.8229	0.8204
flair-ner	12	18:47:44	0	0.1000	1.8893714202275067	1.5552403926849365	0.8287	0.8218	0.8252
flair-ner	13	18:50:18	0	0.1000	1.849336527428537	1.5266237258911133	0.8057	0.8470	0.8258
flair-ner	14	18:52:52	0	0.1000	1.8116534393538468	1.4944614171981812	0.8196	0.8351	0.8273
flair-ner	15	18:55:27	0	0.1000	1.770257866982394	1.4862579107284546	0.8140	0.8454	0.8294
flair-ner	16	18:58:02	0	0.1000	1.7365063230196636	1.4615592956542969	0.8170	0.8442	0.8304
flair-ner	17	19:00:37	0	0.1000	1.7111113101431408	1.4374817609786987	0.8220	0.8437	0.8327
flair-ner	18	19:03:17	1	0.1000	1.6796705591603645	1.4936072826385498	0.8002	0.8554	0.8269
flair-ner	19	19:05:51	0	0.1000	1.6598366517690744	1.4339985847473145	0.8172	0.8536	0.8350
flair-ner	20	19:08:26	0	0.1000	1.6309050175378907	1.3991563320159912	0.8239	0.8495	0.8365
flair-ner	21	19:11:00	1	0.1000	1.6082206274728355	1.4048433303833008	0.8238	0.8494	0.8364
flair-ner	22	19:13:33	0	0.1000	1.5968872709844097	1.3851239681243896	0.8275	0.8484	0.8378
flair-ner	23	19:16:08	0	0.1000	1.5578722665144962	1.4133909940719604	0.8153	0.8618	0.8379
flair-ner	24	19:18:48	1	0.1000	1.5374119564797144	1.391994833946228	0.8177	0.8583	0.8375
flair-ner	25	19:21:21	0	0.1000	1.519195277361	1.4028934240341187	0.8133	0.8676	0.8396
flair-ner	26	19:23:57	1	0.1000	1.5035420573732388	1.3883335590362549	0.8241	0.8502	0.8369
flair-ner	27	19:26:31	0	0.1000	1.4943955514416005	1.3593790531158447	0.8225	0.8592	0.8405
flair-ner	28	19:29:05	0	0.1000	1.4681868928033601	1.313122272491455	0.8326	0.8564	0.8443
flair-ner	29	19:31:40	1	0.1000	1.4502798854929846	1.345472812652588	0.8236	0.8618	0.8423
flair-ner	30	19:34:20	2	0.1000	1.4336007839103915	1.329567313194275	0.8327	0.8521	0.8423
flair-ner	31	19:36:54	0	0.1000	1.4157084252849315	1.3049410581588745	0.8411	0.8517	0.8464
flair-ner	32	19:39:29	1	0.1000	1.4042645036799353	1.3341258764266968	0.8219	0.8663	0.8435
flair-ner	33	19:42:04	0	0.1000	1.3876112399611082	1.3222293853759766	0.8268	0.8679	0.8469
flair-ner	34	19:44:39	0	0.1000	1.3748988053708706	1.2875556945800781	0.8432	0.8550	0.8490
flair-ner	35	19:47:14	1	0.1000	1.3669593441036512	1.2816135883331299	0.8288	0.8637	0.8459
flair-ner	36	19:49:49	0	0.1000	1.3484315493571684	1.282362937927246	0.8372	0.8625	0.8497
flair-ner	37	19:52:30	1	0.1000	1.3332300248011104	1.3169007301330566	0.8246	0.8695	0.8465
flair-ner	38	19:55:05	2	0.1000	1.325736957713493	1.2759138345718384	0.8392	0.8574	0.8482
flair-ner	39	19:57:40	3	0.1000	1.3067542933068186	1.348639726638794	0.8194	0.8728	0.8453
flair-ner	40	20:00:15	0	0.1000	1.297293727690319	1.2808786630630493	0.8425	0.8572	0.8498
flair-ner	41	20:02:51	1	0.1000	1.2880559050062168	1.3433489799499512	0.8201	0.8745	0.8465
flair-ner	42	20:05:26	0	0.1000	1.2684457172762673	1.2548326253890991	0.8465	0.8549	0.8507
flair-ner	43	20:08:03	1	0.1000	1.2612828687301971	1.2865302562713623	0.8274	0.8741	0.8501
flair-ner	44	20:10:32	0	0.1000	1.255756804403269	1.3051108121871948	0.8268	0.8768	0.8511
flair-ner	45	20:13:06	1	0.1000	1.233891025466739	1.336402416229248	0.8222	0.8793	0.8498
flair-ner	46	20:15:40	2	0.1000	1.2325014190853767	1.2714959383010864	0.8358	0.8664	0.8508
flair-ner	47	20:18:14	0	0.1000	1.222859504087916	1.2617266178131104	0.8392	0.8669	0.8529
flair-ner	48	20:20:49	1	0.1000	1.2185149284653694	1.298088550567627	0.8263	0.8770	0.8509
flair-ner	49	20:23:29	0	0.1000	1.205799970611836	1.2733994722366333	0.8447	0.8625	0.8535
flair-ner	50	20:26:03	0	0.1000	1.18920621219671	1.2546497583389282	0.8424	0.8654	0.8538
flair-ner	51	20:28:39	1	0.1000	1.1777678786208794	1.2466130256652832	0.8398	0.8670	0.8532
flair-ner	52	20:31:13	2	0.1000	1.1758702035595037	1.3322672843933105	0.8202	0.8764	0.8474
flair-ner	53	20:33:47	0	0.1000	1.1669273361469965	1.2729663848876953	0.8382	0.8705	0.8540
flair-ner	54	20:36:22	1	0.1000	1.158142681204298	1.3125041723251343	0.8241	0.8773	0.8499
flair-ner	55	20:38:57	2	0.1000	1.1437204437060926	1.2610657215118408	0.8312	0.8723	0.8513
flair-ner	56	20:41:38	3	0.1000	1.1429953966875497	1.240615963935852	0.8400	0.8675	0.8535
flair-ner	57	20:44:12	4	0.1000	1.1383724750587776	1.2966018915176392	0.8262	0.8750	0.8499
flair-ner	58	20:46:46	0	0.0500	1.0896944229332906	1.2602556943893433	0.8383	0.8732	0.8554
flair-ner	59	20:49:21	1	0.0500	1.0822388196141466	1.3093596696853638	0.8277	0.8787	0.8524
flair-ner	60	20:51:56	2	0.0500	1.065972221160085	1.2611920833587646	0.8388	0.8713	0.8548
flair-ner	61	20:54:30	3	0.0500	1.069513663930713	1.2393255233764648	0.8458	0.8633	0.8544
flair-ner	62	20:57:10	0	0.0500	1.0566475985560027	1.2501343488693237	0.8404	0.8719	0.8559
flair-ner	63	20:59:45	1	0.0500	1.0535580980702766	1.2613906860351562	0.8358	0.8732	0.8541
flair-ner	64	21:02:19	0	0.0500	1.0510414763816498	1.2490653991699219	0.8405	0.8719	0.8559
flair-ner	65	21:04:54	1	0.0500	1.0406081104803386	1.2693657875061035	0.8353	0.8753	0.8548
flair-ner	66	21:07:27	2	0.0500	1.041244718076298	1.2559221982955933	0.8454	0.8662	0.8557
flair-ner	67	21:10:02	3	0.0500	1.0318661354622751	1.2609546184539795	0.8403	0.8718	0.8558
flair-ner	68	21:12:43	4	0.0500	1.0297596456494722	1.2554640769958496	0.8439	0.8674	0.8555
flair-ner	69	21:15:17	0	0.0250	1.0074491281554383	1.2685258388519287	0.8378	0.8754	0.8562
flair-ner	70	21:17:53	1	0.0250	1.00035286605733	1.2816500663757324	0.8357	0.8764	0.8556
flair-ner	71	21:20:28	0	0.0250	0.9901667079835568	1.2600778341293335	0.8431	0.8704	0.8565
flair-ner	72	21:23:04	1	0.0250	0.9903058820175674	1.2501816749572754	0.8416	0.8707	0.8559
flair-ner	73	21:25:39	0	0.0250	0.9848070459545784	1.2508480548858643	0.8452	0.8703	0.8576
flair-ner	74	21:28:20	1	0.0250	0.9888662109210057	1.2519663572311401	0.8441	0.8691	0.8564
flair-ner	75	21:30:55	2	0.0250	0.9834651026710775	1.2543349266052246	0.8425	0.8719	0.8570
flair-ner	76	21:33:29	3	0.0250	0.9740693514826912	1.2869548797607422	0.8336	0.8768	0.8547
flair-ner	77	21:36:03	4	0.0250	0.978701836470538	1.2802218198776245	0.8361	0.8770	0.8561
flair-ner	78	21:38:38	1	0.0125	0.969489796356585	1.2768549919128418	0.8392	0.8755	0.8569
flair-ner	79	21:41:11	2	0.0125	0.9603995767029576	1.268478274345398	0.8411	0.8718	0.8562
flair-ner	80	21:43:45	0	0.0125	0.9563414049598405	1.262410044670105	0.8423	0.8736	0.8577
flair-ner	81	21:46:26	1	0.0125	0.9654322560853178	1.2666820287704468	0.8412	0.8725	0.8566
flair-ner	82	21:49:01	2	0.0125	0.9531011407105427	1.2708072662353516	0.8408	0.8753	0.8577
flair-ner	83	21:51:36	3	0.0125	0.9523553900748679	1.263569951057434	0.8432	0.8717	0.8572
flair-ner	84	21:54:11	4	0.0125	0.9423679448898483	1.2612416744232178	0.8432	0.8711	0.8569
flair-ner	85	21:56:47	1	0.0063	0.9504470626513163	1.2669456005096436	0.8395	0.8751	0.8569
flair-ner	86	21:59:22	2	0.0063	0.9455631401553843	1.2684181928634644	0.8402	0.8733	0.8564
flair-ner	87	22:02:02	3	0.0063	0.9485651220915452	1.2676328420639038	0.8425	0.8722	0.8571
flair-ner	88	22:04:37	4	0.0063	0.9452331354783016	1.2610094547271729	0.8430	0.8723	0.8574
flair-ner	89	22:07:13	1	0.0031	0.942989191169259	1.2714186906814575	0.8403	0.8745	0.8571
flair-ner	90	22:09:48	2	0.0031	0.9375706493104778	1.2751491069793701	0.8396	0.8749	0.8569
flair-ner	91	22:12:22	3	0.0031	0.9383558764022851	1.2728805541992188	0.8403	0.8747	0.8571
flair-ner	92	22:14:57	4	0.0031	0.9338556531840151	1.2754249572753906	0.8398	0.8745	0.8568
flair-ner	93	22:17:38	1	0.0016	0.9384820391921878	1.269949197769165	0.8416	0.8736	0.8573
flair-ner	94	22:20:13	2	0.0016	0.9387035302396091	1.2732181549072266	0.8404	0.8740	0.8569
flair-ner	95	22:22:48	3	0.0016	0.9335707793445707	1.2749764919281006	0.8398	0.8745	0.8568
flair-ner	96	22:25:23	4	0.0016	0.9392135536895608	1.273530125617981	0.8411	0.8743	0.8574
flair-ner	97	22:27:57	1	0.0008	0.9375710967201857	1.2716435194015503	0.8415	0.8737	0.8573
flair-ner	98	22:30:32	2	0.0008	0.9302492241064707	1.2742259502410889	0.8403	0.8745	0.8571
flair-ner	99	22:33:06	3	0.0008	0.9318624926063249	1.272531270980835	0.8413	0.8744	0.8575
flair-ner	100	22:35:48	4	0.0008	0.9360914155372284	1.2700248956680298	0.8422	0.8734	0.8575
glove-char-ner	1	23:45:06	0	0.1000	11.993286148451691	17.67735481262207	0.0000	0.0000	0.0000
glove-char-ner	2	23:46:47	0	0.1000	6.101968177459525	4.216259002685547	0.7166	0.5623	0.6302
glove-char-ner	3	23:48:22	0	0.1000	4.536169116602004	3.2524213790893555	0.7417	0.6921	0.7160
glove-char-ner	4	23:49:57	0	0.1000	3.896180314837762	2.8983664512634277	0.7776	0.6944	0.7336
glove-char-ner	5	23:51:32	0	0.1000	3.5479257331704193	2.7215232849121094	0.7496	0.7461	0.7478
glove-char-ner	6	23:53:07	0	0.1000	3.2825831122368387	2.5790679454803467	0.7507	0.7717	0.7610
glove-char-ner	7	23:54:42	0	0.1000	3.1097011941034087	2.375605583190918	0.7754	0.7751	0.7753
glove-char-ner	8	23:56:23	1	0.1000	2.946979855591396	2.4480762481689453	0.7454	0.7962	0.7700
glove-char-ner	9	23:57:55	0	0.1000	2.8312297857032633	2.2732019424438477	0.7686	0.7940	0.7811
glove-char-ner	10	23:59:30	0	0.1000	2.7251588623478726	2.1018404960632324	0.7958	0.7797	0.7877
glove-char-ner	11	00:01:06	0	0.1000	2.6500632073144494	2.067445993423462	0.8012	0.7876	0.7943
glove-char-ner	12	00:02:41	0	0.1000	2.5902960675317535	2.028862476348877	0.8278	0.7657	0.7956
glove-char-ner	13	00:04:22	1	0.1000	2.512119693576165	2.1516668796539307	0.7855	0.7923	0.7889
glove-char-ner	14	00:05:55	0	0.1000	2.4682461870541363	1.9544732570648193	0.8058	0.7981	0.8019
glove-char-ner	15	00:07:30	0	0.1000	2.403512062516602	1.9506229162216187	0.7962	0.8101	0.8031
glove-char-ner	16	00:09:05	1	0.1000	2.3529561150748775	1.898744821548462	0.8014	0.8046	0.8030
glove-char-ner	17	00:10:37	0	0.1000	2.3301391916454963	1.886608600616455	0.8085	0.8071	0.8078
glove-char-ner	18	00:12:13	1	0.1000	2.271112455511993	1.8821887969970703	0.7975	0.8154	0.8064
glove-char-ner	19	00:13:52	2	0.1000	2.2498245531657957	1.8767380714416504	0.7986	0.8148	0.8066
glove-char-ner	20	00:15:24	0	0.1000	2.208980533311952	1.864728331565857	0.8015	0.8161	0.8088
glove-char-ner	21	00:17:00	0	0.1000	2.1806716011755123	1.787909984588623	0.8115	0.8138	0.8126
glove-char-ner	22	00:18:35	1	0.1000	2.141402461993619	1.8656909465789795	0.7878	0.8251	0.8060
glove-char-ner	23	00:20:08	0	0.1000	2.107496604979413	1.7674492597579956	0.8065	0.8192	0.8128
glove-char-ner	24	00:21:49	0	0.1000	2.0882159389040007	1.7671828269958496	0.8134	0.8154	0.8144
glove-char-ner	25	00:23:24	1	0.1000	2.063441311788259	1.8177976608276367	0.7952	0.8305	0.8125
glove-char-ner	26	00:24:56	0	0.1000	2.040291480298312	1.7332167625427246	0.8071	0.8241	0.8155
glove-char-ner	27	00:26:31	0	0.1000	2.017713430542616	1.7263126373291016	0.8269	0.8111	0.8189
glove-char-ner	28	00:28:06	1	0.1000	1.9932183274682962	1.7531875371932983	0.7978	0.8317	0.8144
glove-char-ner	29	00:29:38	0	0.1000	1.968461074169327	1.7070879936218262	0.8196	0.8205	0.8201
glove-char-ner	30	00:31:20	1	0.1000	1.9411218616197694	1.708574652671814	0.8075	0.8301	0.8186
glove-char-ner	31	00:32:52	2	0.1000	1.9279233007311072	1.736625075340271	0.8005	0.8316	0.8158
glove-char-ner	32	00:34:24	0	0.1000	1.9071489407581352	1.6624276638031006	0.8257	0.8165	0.8211
glove-char-ner	33	00:35:59	0	0.1000	1.8967978789371513	1.6754363775253296	0.8139	0.8289	0.8213
glove-char-ner	34	00:37:35	0	0.1000	1.8822399002950896	1.6746184825897217	0.8164	0.8282	0.8223
glove-char-ner	35	00:39:16	0	0.1000	1.857113831448105	1.6520819664001465	0.8146	0.8316	0.8230
glove-char-ner	36	00:40:51	1	0.1000	1.8422388048291956	1.6367486715316772	0.8150	0.8304	0.8226
glove-char-ner	37	00:42:23	0	0.1000	1.827351745569481	1.6211546659469604	0.8310	0.8226	0.8267
glove-char-ner	38	00:43:59	1	0.1000	1.8133458896253094	1.6397743225097656	0.8155	0.8342	0.8247
glove-char-ner	39	00:45:31	0	0.1000	1.7987204992546226	1.591975450515747	0.8245	0.8316	0.8280
glove-char-ner	40	00:47:12	1	0.1000	1.7781590515712522	1.628464698791504	0.8125	0.8360	0.8241
glove-char-ner	41	00:48:44	2	0.1000	1.7686561436023351	1.5858142375946045	0.8219	0.8302	0.8260
glove-char-ner	42	00:50:16	3	0.1000	1.7566119289997988	1.6609513759613037	0.8082	0.8397	0.8236
glove-char-ner	43	00:51:49	4	0.1000	1.7388402291063993	1.6130287647247314	0.8171	0.8374	0.8271
glove-char-ner	44	00:53:21	1	0.0500	1.6985043909564708	1.610245943069458	0.8167	0.8388	0.8276
glove-char-ner	45	00:54:54	2	0.0500	1.7024624520127878	1.616346836090088	0.8131	0.8407	0.8266
glove-char-ner	46	00:56:32	3	0.0500	1.6773125278125018	1.6189087629318237	0.8147	0.8398	0.8271
glove-char-ner	47	00:58:04	0	0.0500	1.6767292794941355	1.5697697401046753	0.8244	0.8351	0.8297
glove-char-ner	48	00:59:40	1	0.0500	1.6674219392380625	1.6013158559799194	0.8128	0.8429	0.8276
glove-char-ner	49	01:01:12	2	0.0500	1.6590393931610778	1.6095213890075684	0.8130	0.8453	0.8288
glove-char-ner	50	01:02:44	3	0.0500	1.6563290814933538	1.5700809955596924	0.8197	0.8396	0.8296
glove-char-ner	51	01:04:22	4	0.0500	1.6502586783103224	1.5694324970245361	0.8178	0.8405	0.8290
glove-char-ner	52	01:05:54	1	0.0250	1.6294338343278416	1.586186408996582	0.8173	0.8408	0.8289
glove-char-ner	53	01:07:27	2	0.0250	1.620677873773395	1.5749504566192627	0.8201	0.8386	0.8293
glove-char-ner	54	01:08:59	3	0.0250	1.613576609383589	1.5779168605804443	0.8175	0.8403	0.8287
glove-char-ner	55	01:10:31	4	0.0250	1.6223985983890556	1.5785424709320068	0.8183	0.8405	0.8292
glove-char-ner	56	01:12:03	1	0.0125	1.6111727360659425	1.5678412914276123	0.8178	0.8407	0.8291
glove-char-ner	57	01:13:40	0	0.0125	1.608143780966225	1.5639615058898926	0.8194	0.8405	0.8298
glove-char-ner	58	01:15:13	0	0.0125	1.5982879902581748	1.5540732145309448	0.8216	0.8382	0.8298
glove-char-ner	59	01:16:46	0	0.0125	1.5973989228782415	1.5575954914093018	0.8204	0.8401	0.8302
glove-char-ner	60	01:18:19	1	0.0125	1.5970692424654211	1.5731558799743652	0.8158	0.8426	0.8290
glove-char-ner	61	01:19:49	0	0.0125	1.587638498852088	1.558390498161316	0.8216	0.8400	0.8307
glove-char-ner	62	01:21:28	0	0.0125	1.5952391609455805	1.5560081005096436	0.8208	0.8413	0.8309
glove-char-ner	63	01:23:01	1	0.0125	1.5904402837813276	1.5557416677474976	0.8189	0.8418	0.8302
glove-char-ner	64	01:24:31	2	0.0125	1.590444730512751	1.5507158041000366	0.8206	0.8396	0.8300
glove-char-ner	65	01:26:02	3	0.0125	1.5843113405899432	1.5549839735031128	0.8201	0.8408	0.8303
glove-char-ner	66	01:27:32	4	0.0125	1.5858654368598506	1.5511243343353271	0.8228	0.8391	0.8309
glove-char-ner	67	01:29:03	1	0.0063	1.5756675477297801	1.5513110160827637	0.8197	0.8405	0.8300
glove-char-ner	68	01:30:39	2	0.0063	1.5783578037465893	1.5514826774597168	0.8212	0.8408	0.8309
glove-char-ner	69	01:32:09	3	0.0063	1.581997036933899	1.5556719303131104	0.8201	0.8415	0.8307
glove-char-ner	70	01:33:39	4	0.0063	1.5744515484983816	1.5568218231201172	0.8197	0.8416	0.8305
glove-char-ner	71	01:35:10	1	0.0031	1.582368200679995	1.556380271911621	0.8191	0.8406	0.8297
glove-char-ner	72	01:36:40	2	0.0031	1.5790854842407898	1.5604586601257324	0.8187	0.8424	0.8304
glove-char-ner	73	01:38:16	0	0.0031	1.5746843237547006	1.5506510734558105	0.8214	0.8414	0.8313
glove-char-ner	74	01:39:51	1	0.0031	1.5610395834880806	1.5556731224060059	0.8201	0.8423	0.8310
glove-char-ner	75	01:41:23	0	0.0031	1.5740946043962203	1.5529941320419312	0.8207	0.8422	0.8313
glove-char-ner	76	01:42:59	1	0.0031	1.5653477914678227	1.5543403625488281	0.8204	0.8421	0.8311
glove-char-ner	77	01:44:31	2	0.0031	1.570884496161023	1.5565412044525146	0.8203	0.8422	0.8311
glove-char-ner	78	01:46:10	3	0.0031	1.5689196121767632	1.5571110248565674	0.8194	0.8419	0.8305
glove-char-ner	79	01:47:42	4	0.0031	1.5666511268735681	1.5499279499053955	0.8213	0.8413	0.8312
glove-char-ner	80	01:49:15	1	0.0016	1.568845251821122	1.5544703006744385	0.8206	0.8419	0.8312
glove-char-ner	81	01:50:47	2	0.0016	1.5657521253861721	1.55680513381958	0.8199	0.8422	0.8309
glove-char-ner	82	01:52:20	3	0.0016	1.565017467024941	1.5552358627319336	0.8202	0.8420	0.8310
glove-char-ner	83	01:53:52	4	0.0016	1.575010208963598	1.5557050704956055	0.8202	0.8421	0.8310
glove-char-ner	84	01:55:29	1	0.0008	1.5639089068526741	1.557858943939209	0.8198	0.8426	0.8310
glove-char-ner	85	01:57:01	2	0.0008	1.569909484131531	1.556618571281433	0.8198	0.8424	0.8309
glove-char-ner	86	01:58:33	3	0.0008	1.5687720445716906	1.5578607320785522	0.8198	0.8428	0.8312
glove-char-ner	87	02:00:06	4	0.0008	1.569852831978468	1.5583046674728394	0.8195	0.8428	0.8310
glove-char-ner	88	02:01:38	1	0.0004	1.5669454538597252	1.555912971496582	0.8202	0.8424	0.8312
glove-char-ner	89	02:03:16	2	0.0004	1.566512476723149	1.5562987327575684	0.8200	0.8423	0.8310
glove-char-ner	90	02:04:49	3	0.0004	1.5645150163638517	1.5566565990447998	0.8198	0.8423	0.8309
glove-char-ner	91	02:06:21	4	0.0004	1.5668832123654444	1.556992530822754	0.8197	0.8425	0.8310
glove-char-ner	92	02:07:53	1	0.0002	1.5633910009696048	1.556910514831543	0.8197	0.8423	0.8309
glove-char-ner	93	02:09:25	2	0.0002	1.5721533081066683	1.5568211078643799	0.8197	0.8424	0.8309
glove-char-ner	94	02:10:58	3	0.0002	1.5669826546555046	1.5566428899765015	0.8198	0.8423	0.8309
glove-char-ner	95	02:12:37	4	0.0002	1.5689163110541098	1.5570974349975586	0.8196	0.8424	0.8308
roberta-ner	1	20:20:40	0	0.1000	16.403048845324314	24.46065902709961	0.0000	0.0000	0.0000
roberta-ner	2	20:22:13	0	0.1000	9.225054932840216	6.355514049530029	0.5639	0.4448	0.4974
roberta-ner	3	20:23:48	0	0.1000	5.949007121272057	3.9431636333465576	0.6621	0.6912	0.6764
roberta-ner	4	20:25:22	0	0.1000	4.56753349454148	3.3782689571380615	0.6989	0.7034	0.7012
roberta-ner	5	20:27:01	0	0.1000	3.7206596743385747	2.6619198322296143	0.7624	0.7496	0.7559
roberta-ner	6	20:28:34	0	0.1000	3.261235331589321	2.503608226776123	0.7517	0.7900	0.7703
roberta-ner	7	20:30:07	0	0.1000	2.8691555269109377	2.074791431427002	0.7817	0.8311	0.8056
roberta-ner	8	20:31:40	0	0.1000	2.6753384437201158	1.8223528861999512	0.8030	0.8414	0.8217
roberta-ner	9	20:33:14	0	0.1000	2.520201497107932	1.7920489311218262	0.7986	0.8525	0.8247
roberta-ner	10	20:34:47	0	0.1000	2.3765494965907163	1.6417678594589233	0.8287	0.8424	0.8355
roberta-ner	11	20:36:26	1	0.1000	2.3106864960688465	1.7967162132263184	0.7938	0.8639	0.8274
roberta-ner	12	20:37:57	0	0.1000	2.193146453713471	1.6167749166488647	0.8140	0.8681	0.8402
roberta-ner	13	20:39:30	1	0.1000	2.1206096388259024	1.6567392349243164	0.8066	0.8706	0.8374
roberta-ner	14	20:41:00	0	0.1000	2.0432425662406586	1.4746508598327637	0.8327	0.8620	0.8471
roberta-ner	15	20:42:35	1	0.1000	1.998870681666728	1.5001205205917358	0.8246	0.8662	0.8449
roberta-ner	16	20:44:11	2	0.1000	1.946673335519227	1.5733011960983276	0.8096	0.8786	0.8427
roberta-ner	17	20:45:42	3	0.1000	1.8977799355608862	1.4871485233306885	0.8201	0.8711	0.8448
roberta-ner	18	20:47:14	4	0.1000	1.8504133719318319	1.4560455083847046	0.8203	0.8753	0.8469
